20000 999387
3324 18226 69
3324 18536 73
3324 18768 71
3324 18770 24
3324 19230 72
3324 19578 87
3324 19646 1
3325 254 43
3325 282 79
3325 640 85
3325 1140 60
3325 1270 67
3325 1679 22
3325 2020 65
3325 2508 54
3325 2758 18
3325 2825 33
3325 3134 34
3325 3351 18
3325 3818 3
3325 4061 58
3325 4117 21
3325 4159 22
3325 4886 14
3325 5109 26
3325 5174 99
3325 5267 41
3325 5278 5
3325 5569 32
3325 6433 63
3325 6871 17
3325 7141 45
3325 7561 51
3325 7704 45
3325 8228 64
3325 8345 65
3325 8676 23
3325 8738 45
3325 10652 94
3325 11049 83
3325 11121 79
3325 12000 13
3325 12086 81
3325 12739 33
3325 13681 94
3325 13836 66
3325 14051 2
3325 14108 34
3325 14299 63
3325 14548 23
3325 14840 52
3325 14873 1
3325 15088 67
3325 15340 54
3325 15367 39
3325 15704 11
3325 16105 21
3325 16221 44
3325 18307 76
3325 18527 25
3325 19833 50
3326 335 67
3326 1553 92
3326 1904 54
3326 2164 85
3326 2237 99
3326 2536 39
3326 3108 23
3326 3355 5
3326 4938 69
3326 5257 59
3326 5331 27
3326 5408 34
3326 5501 62
3326 5711 79
3326 5797 60
3326 6735 98
3326 6949 20
3326 7384 2
3326 7390 95
3326 7420 90
3326 7781 89
3326 7995 49
3326 8211 23
3326 9022 32
3326 9035 11
3326 10456 14
3326 10605 99
3326 10847 3
3326 11276 2
3326 12002 28
3326 12760 22
3326 13202 79
3326 13287 60
3326 13324 98
3326 13721 45
3326 14317 52
3326 14347 79
3326 14697 21
3326 15084 95
3326 15312 84
3326 15420 58
3326 15769 97
3326 16250 10
3326 16855 77
3326 16873 40
3326 17013 5
3326 17187 51
3326 17474 59
3326 17792 2
3326 18654 7
3326 19086 81
3326 19615 89
3326 19746 100
3326 19999 35
3327 531 94
3327 1337 78
3327 1789 15
3327 2373 43
3327 2570 85
3327 2731 36
3327 3123 12
3327 3356 46
3327 3578 64
3327 3914 49
3327 4672 17
3327 4831 71
3327 5467 14
3327 5611 88
3327 6100 6
3327 6597 23
3327 6785 87
3327 7067 72
3327 7372 83
3327 7831 25
3327 8194 78
3327 8436 75
3327 8550 25
3327 9568 25
3327 9624 47
3327 9847 94
3327 11274 27
3327 12625 78
3327 13008 82
3327 13375 9
3327 13506 49
3327 14578 75
3327 14624 45
3327 15649 28
3327 15651 51
3327 15785 40
3327 16351 78
3327 16455 49
3327 16524 34
3327 16544 72
3327 16867 32
3327 16896 38
3327 16988 3
3327 17023 71
3327 17272 24
3327 17545 96
3327 17929 49
3327 18012 73
3327 18259 51
3327 18742 19
3327 18832 6
3327 18863 75
3327 19276 32
3327 19329 54
3327 19580 70
3327 19738 55
3328 355 94
3328 928 56
3328 1101 69
3328 1131 87
3328 1367 22
3328 1437 65
3328 1994 34
3328 3110 88
3328 3426 36
3328 3792 63
3328 4231 42
3328 4251 82
3328 4723 27
3328 5183 49
3328 5300 96
3328 5403 28
3328 6338 40
3328 8175 53
3328 9413 96
3328 9576 7
3328 9866 79
3328 10003 13
3328 10156 11
3328 10352 46
3328 11263 23
3328 11605 64
3328 11943 8
3328 12404 15
3328 13806 69
3328 14014 32
3328 14869 79
3328 15184 37
3328 16976 96
3328 17074 24
3328 17135 16
3328 17496 62
3328 17520 22
3328 18791 37
3328 19738 50
3328 19921 88
3328 19939 48
3329 194 38
3329 620 0
3329 1024 99
3329 1407 21
3329 1686 59
3329 2347 92
3329 2572 52
3329 2801 53
3329 3521 94
3329 4071 39
3329 4101 34
3329 4472 44
3329 4530 87
3329 4612 8
3329 4774 93
3329 5024 29
3329 5377 2
3329 5572 42
3329 5608 27
3329 6234 7
3329 6312 76
3329 6480 44
3329 6611 31
3329 7758 72
3329 7995 86
3329 8038 27
3329 8463 80
3329 8601 74
3329 10686 86
3329 10943 91
3329 11308 11
3329 11801 39
3329 11842 10
3329 12258 82
3329 12444 27
3329 12627 35
3329 12837 53
3329 13175 65
3329 13250 29
3329 13572 96
3329 14114 60
3329 14290 57
3329 14293 78
3329 15170 95
3329 16883 67
3329 17717 14
3329 18029 7
3329 18150 72
3329 18309 87
3329 18396 91
3329 18399 15
3329 18449 6
3329 18652 8
3329 18925 79
3329 18964 68
3329 19032 38
3329 19429 16
3329 19470 32
3329 19567 10
3329 19605 73
3329 19724 88
3329 19877 68
3330 417 92
3330 1297 80
3330 1954 7
3330 2222 10
3330 2631 92
3330 3863 50
3330 4103 33
3330 4300 77
3330 5034 82
3330 5156 13
3330 5594 2
3330 7025 86
3330 8389 89
3330 9168 24
3330 9532 65
3330 9685 58
3330 10138 6
3330 10242 32
3330 10572 41
3330 10612 95
3330 11286 77
3330 11818 59
3330 12614 46
3330 12959 6
3330 13322 84
3330 14126 10
3330 15058 21
3330 15252 28
3330 15434 62
3330 16153 69
3330 16172 83
3330 16775 44
3330 17037 59
3330 17613 13
3330 17831 6
3330 17905 99
3330 19078 56
3331 377 70
3331 577 14
3331 850 65
3331 1088 1
3331 1187 57
3331 1359 24
3331 1449 21
3331 1684 5
3331 1856 34
3331 2977 54
3331 3009 90
3331 3474 35
3331 4016 95
3331 4467 8
3331 5957 20
3331 6476 61
3331 6959 56
3331 7313 45
3331 7377 67
3331 7722 91
3331 8340 31
3331 8870 15
3331 9226 79
3331 9247 21
3331 10011 23
3331 10057 20
3331 10506 4
3331 10789 18
3331 10814 77
3331 11201 83
3331 11346 3
3331 11463 90
3331 11899 47
3331 11963 25
3331 12524 38
3331 12573 99
3331 12676 9
3331 12795 53
3331 13333 90
3331 13404 74
3331 13884 69
3331 14366 7
3331 14605 97
3331 14813 28
3331 15008 34
3331 15318 57
3331 15669 100
3331 15910 71
3331 17006 76
3331 17100 20
3331 17476 77
3331 19018 31
3331 19599 67
3331 19624 67
3331 19773 17
3332 791 56
3332 874 57
3332 1185 26
3332 1496 22
3332 1751 80
3332 2044 8
3332 2270 42
3332 2828 33
3332 2867 100
3332 3248 51
3332 3390 26
3332 3983 37
3332 4010 98
3332 4395 64
3332 5030 5
3332 5105 4
3332 5966 58
3332 6133 78
3332 6476 88
3332 6965 21
3332 7334 69
3332 7339 68
3332 9834 40
3332 10135 32
3332 10231 71
3332 10383 3
3332 10813 75
3332 10970 56
3332 11186 44
3332 11189 80
3332 11832 37
3332 11891 46
3332 12093 67
3332 12441 77
3332 12633 97
3332 12998 12
3332 13140 15
3332 13449 3
3332 14057 28
3332 14240 74
3332 14354 52
3332 14683 64
3332 15574 58
3332 15618 83
3332 16110 71
3332 16401 26
3332 16541 6
3332 17020 98
3332 17131 36
3332 17534 21
3332 17851 51
3332 18245 37
3332 18413 27
3332 18592 28
3332 18726 97
3332 18840 39
3332 19765 5
3332 19977 15
3333 305 19
3333 313 52
3333 551 69
3333 1486 95
3333 1786 75
3333 2594 16
3333 3107 30
3333 3682 98
3333 3710 84
3333 4006 46
3333 4499 63
3333 4541 51
3333 4596 2
3333 5054 66
3333 5262 93
3333 5311 42
3333 5868 24
3333 6048 84
3333 6685 76
3333 6917 41
3333 7256 80
3333 7299 93
3333 7673 13
3333 7687 81
3333 7708 63
3333 7810 75
3333 7842 35
3333 7867 50
3333 9185 36
3333 9504 10
3333 9583 65
3333 9962 36
3333 10131 58
3333 10419 69
3333 10446 29
3333 11391 89
3333 11468 65
3333 11833 26
3333 11874 75
3333 12132 74
3333 12246 87
3333 12468 61
3333 12732 29
3333 13282 47
3333 13742 68
3333 14847 34
3333 15124 22
3333 15155 84
3333 15255 19
3333 15935 20
3333 16071 21
3333 16166 93
3333 16378 55
3333 16477 41
3333 16695 27
3333 16910 95
3333 17312 31
3333 18528 35
3333 18916 23
3333 19163 31
3333 19638 55
3333 19682 70
3333 19926 38
3334 157 82
3334 649 66
3334 1287 29
3334 1390 38
3334 1845 8
3334 2949 11
3334 3867 15
3334 4454 69
3334 4853 9
3334 5324 2
3334 6600 91
3334 7308 74
3334 8020 48
3334 9126 32
3334 9206 2
3334 9244 84
3334 9432 44
3334 10163 5
3334 10400 98
3334 10769 75
3334 10824 8
3334 10854 34
3334 11886 24
3334 11902 88
3334 12733 49
3334 13615 81
3334 13852 58
3334 13911 48
3334 14962 97
3334 14963 54
3334 15000 98
3334 15184 59
3334 15594 52
3334 15736 52
3334 15842 25
3334 15872 58
3334 15918 41
3334 16853 14
3334 17642 71
3334 17765 90
3334 18807 84
3334 18902 92
3334 19157 82
3334 19444 14
3334 19499 14
3334 19538 39
3334 19561 19
3335 118 31
3335 2166 64
3335 2449 66
3335 2608 46
3335 3128 52
3335 3264 11
3335 3431 98
3335 3582 98
3335 3802 61
3335 4220 92
3335 4489 77
3335 4545 47
3335 4657 25
3335 4880 35
3335 5290 24
3335 5835 30
3335 5949 14
3335 6012 45
3335 6116 97
3335 6300 25
3335 6783 74
3335 7668 61
3335 8025 65
3335 9894 98
3335 10086 100
3335 10200 39
3335 10427 76
3335 10933 100
3335 11437 92
3335 11548 38
3335 11577 68
3335 11739 40
3335 12689 63
3335 12704 12
3335 13498 8
3335 13548 26
3335 13634 4
3335 14183 93
3335 14293 37
3335 14324 17
3335 14617 57
3335 14684 61
3335 14901 35
3335 15257 100
3335 15360 89
3335 15415 87
3335 15763 45
3335 17123 52
3335 17902 31
3335 18100 33
3335 18434 57
3335 18582 13
3335 18684 94
3335 18945 27
3335 19013 64
3335 19293 5
3335 19429 16
3335 19443 55
3336 532 1
3336 1129 26
3336 1448 76
3336 1789 52
3336 1922 44
3336 1988 23
3336 2201 70
3336 2604 86
3336 2779 66
3336 3739 5
3336 4296 5
3336 5495 71
3336 5645 44
3336 6074 67
3336 6392 1
3336 6671 93
3336 7402 79
3336 7661 39
3336 7841 5
3336 7852 8
3336 8612 77
3336 8725 96
3336 8761 89
3336 8788 5
3336 9570 67
3336 10024 76
3336 10906 81
3336 11427 61
3336 11566 82
3336 11945 25
3336 12417 83
3336 12425 13
3336 12470 29
3336 12880 7
3336 13012 75
3336 13161 20
3336 13213 69
3336 13559 11
3336 14328 21
3336 14331 0
3336 15214 44
3336 15343 82
3336 16353 78
3336 16437 11
3336 16548 7
3336 17324 63
3336 18470 47
3336 18884 12
3337 66 32
3337 222 13
3337 453 65
3337 485 8
3337 603 92
3337 1063 26
3337 1696 3
3337 2685 44
3337 3362 16
3337 3427 10
3337 4067 85
3337 4092 99
3337 4327 7
3337 4577 63
3337 4671 86
3337 6065 20
3337 6252 55
3337 7903 50
3337 7955 47
3337 8685 70
3337 8943 65
3337 8991 23
3337 9029 40
3337 9412 87
3337 9445 74
3337 9710 73
3337 10031 16
3337 10868 10
3337 11134 99
3337 11439 34
3337 11917 74
3337 13422 57
3337 14416 68
3337 15343 96
3337 16095 22
3337 16224 7
3337 17944 95
3337 18074 69
3337 18275 83
3337 19104 49
3337 19662 7
3337 19782 45
3338 149 56
3338 939 2
3338 1464 0
3338 1675 22
3338 1691 65
3338 3245 97
3338 3685 60
3338 3816 53
3338 4212 74
3338 4344 62
3338 4545 74
3338 4777 1
3338 4890 54
3338 4969 72
3338 5008 44
3338 5221 15
3338 5347 8
3338 6550 66
3338 7031 91
3338 7973 23
3338 8730 98
3338 9112 95
3338 9272 91
3338 9417 68
3338 9772 54
3338 10061 81
3338 10729 61
3338 10847 41
3338 10953 52
3338 11519 27
3338 11892 19
3338 12549 100
3338 12555 91
3338 12593 24
3338 12698 99
3338 12945 83
3338 13132 55
3338 13348 44
3338 13871 47
3338 14332 95
3338 14341 61
3338 14573 47
3338 14827 0
3338 14837 68
3338 15650 48
3338 15915 49
3338 15930 11
3338 16476 71
3338 16856 4
3338 16969 0
3338 17096 91
3338 17142 45
3338 17543 22
3338 17992 64
3338 18997 91
3338 19040 34
3338 19731 15
3339 6 43
3339 1100 62
3339 1663 1
3339 1730 86
3339 2185 66
3339 2456 74
3339 3368 71
3339 3379 46
3339 3703 30
3339 3761 48
3339 4742 85
3339 4799 9
3339 5010 20
3339 5392 5
3339 6060 45
3339 6783 38
3339 7162 64
3339 7484 20
3339 7914 48
3339 8070 7
3339 8558 46
3339 8592 70
3339 10102 94
3339 10545 29
3339 10673 73
3339 10939 2
3339 11863 12
3339 11948 29
3339 12384 26
3339 13016 7
3339 13213 0
3339 13615 30
3339 13805 83
3339 13923 56
3339 13987 27
3339 15790 80
3339 16173 90
3339 16194 77
3339 16377 89
3339 16420 50
3339 16806 44
3339 17524 20
3339 17790 71
3339 17923 41
3339 18181 15
3339 18568 60
3339 18661 99
3339 18944 62
3339 19192 55
3339 19193 97
3339 19630 90
3340 262 63
3340 320 52
3340 1025 0
3340 1206 73
3340 2191 11
3340 2234 89
3340 2306 12
3340 2744 15
3340 3060 89
3340 3231 98
3340 3472 6
3340 3484 0
3340 3874 48
3340 4384 7
3340 4394 58
3340 4566 80
3340 4967 38
3340 5099 46
3340 5236 44
3340 5514 51
3340 5998 27
3340 6774 78
3340 8292 37
3340 8711 48
3340 9603 30
3340 9803 88
3340 10036 27
3340 10364 35
3340 10682 1
3340 10781 68
3340 11121 0
3340 11737 89
3340 11824 78
3340 12524 65
3340 12892 31
3340 12971 2
3340 13073 92
3340 13234 94
3340 13475 66
3340 13701 23
3340 14565 6
3340 14703 9
3340 14799 19
3340 15298 13
3340 15831 53
3340 16028 89
3340 16035 74
3340 16293 48
3340 16807 97
3340 17346 26
3340 17397 18
3340 17769 79
3340 18335 23
3340 18440 46
3340 18475 46
3340 18962 36
3340 19766 88
3341 290 34
3341 391 57
3341 451 71
3341 466 23
3341 1440 68
3341 1826 80
3341 2045 15
3341 2100 21
3341 3135 78
3341 4797 51
3341 5536 60
3341 5557 40
3341 5733 28
3341 5816 59
3341 6692 55
3341 7153 21
3341 7481 39
3341 7556 5
3341 7649 59
3341 7718 5
3341 7988 87
3341 8107 83
3341 8406 48
3341 8852 47
3341 8858 14
3341 9897 49
3341 10326 10
3341 10539 72
3341 11067 47
3341 11750 63
3341 12091 9
3341 12131 15
3341 13166 43
3341 13333 95
3341 13620 72
3341 14341 34
3341 14526 58
3341 15117 36
3341 15191 84
3341 15425 47
3341 15483 18
3341 15961 60
3341 16537 37
3341 17551 14
3341 17703 1
3341 18117 19
3341 19705 44
3341 19850 47
3342 563 94
3342 1136 30
3342 1228 95
3342 2107 31
3342 2214 47
3342 4830 35
3342 5204 83
3342 5254 7
3342 5276 78
3342 5658 71
3342 6451 73
3342 6884 70
3342 8433 13
3342 9433 89
3342 9679 71
3342 10029 67
3342 10047 24
3342 11448 56
3342 12386 50
3342 13806 38
3342 15270 87
3342 15587 36
3342 16215 99
3342 16717 38
3342 17338 89
3342 17858 22
3342 18474 50
3342 18594 78
3342 18671 17
3342 19823 26
3343 15 34
3343 218 91
3343 326 23
3343 1041 12
3343 1758 78
3343 3032 11
3343 3222 69
3343 3234 96
3343 3643 1
3343 3706 31
3343 3778 87
3343 3907 54
3343 4482 1
3343 4491 26
3343 5599 61
3343 5778 15
3343 6209 85
3343 6448 79
3343 6854 22
3343 7837 87
3343 9207 97
3343 9309 53
3343 9326 44
3343 9602 7
3343 9709 27
3343 11949 84
3343 12028 44
3343 12172 58
3343 12209 92
3343 12399 55
3343 12419 100
3343 13680 60
3343 13962 33
3343 14045 45
3343 14302 34
3343 14689 85
3343 14818 51
3343 15173 88
3343 15188 72
3343 15364 97
3343 16478 53
3343 16498 19
3343 16683 33
3343 17233 29
3343 17670 88
3343 17740 24
3343 18725 57
3343 18919 78
3344 556 56
3344 620 3
3344 864 40
3344 914 42
3344 1289 84
3344 2379 61
3344 2421 47
3344 2996 88
3344 4987 30
3344 5081 2
3344 5493 60
3344 6832 7
3344 7314 20
3344 7871 7
3344 8297 63
3344 8525 18
3344 8865 20
3344 9007 46
3344 9027 51
3344 10528 58
3344 10625 79
3344 11412 48
3344 11549 31
3344 11957 48
3344 12550 34
3344 12690 38
3344 12715 25
3344 12956 34
3344 12993 69
3344 13557 29
3344 14041 34
3344 14773 88
3344 14871 10
3344 14953 75
3344 15954 26
3344 16191 88
3344 16324 74
3344 16336 8
3344 16953 9
3344 17018 15
3344 17312 20
3344 17845 94
3344 18658 81
3344 18939 0
3344 19968 12
3345 317 52
3345 454 99
3345 642 2
3345 789 94
3345 1769 24
3345 2239 97
3345 2577 44
3345 2630 29
3345 3538 42
3345 4009 25
3345 4409 91
3345 4452 56
3345 4490 23
3345 4897 61
3345 5950 41
3345 6243 68
3345 6354 74
3345 6586 28
3345 6703 18
3345 7180 57
3345 7299 28
3345 7457 29
3345 7717 49
3345 8289 1
3345 9685 45
3345 9842 49
3345 10025 67
3345 10238 97
3345 10374 54
3345 10413 75
3345 10817 75
3345 10887 40
3345 11795 0
3345 11927 90
3345 12036 98
3345 12573 70
3345 13138 46
3345 13185 32
3345 15644 42
3345 16034 30
3345 16475 70
3345 16541 18
3345 18193 74
3345 18454 53
3345 18542 43
3345 18722 36
3345 18797 44
3345 19394 74
3345 19577 64
3346 47 8
3346 1484 100
3346 1998 39
3346 2260 18
3346 2686 3
3346 2820 88
3346 2925 18
3346 3267 73
3346 3467 98
3346 3633 35
3346 4674 20
3346 4909 15
3346 5203 41
3346 5349 40
3346 5991 6
3346 6005 10
3346 7481 71
3346 7584 74
3346 7810 5
3346 8043 37
3346 8743 31
3346 9980 16
3346 10455 91
3346 11910 24
3346 12294 24
3346 12796 99
3346 13193 35
3346 13625 84
3346 14241 18
3346 14265 9
3346 14501 37
3346 14509 18
3346 14605 77
3346 14819 10
3346 16176 66
3346 16319 41
3346 16339 97
3346 16940 76
3346 18196 51
3346 18456 19
3346 18721 72
3346 19491 13
3347 231 37
3347 378 69
3347 705 17
3347 2057 13
3347 2113 49
3347 2276 12
3347 2729 77
3347 2834 33
3347 3920 17
3347 5475 14
3347 5570 93
3347 5795 68
3347 5850 46
3347 6022 10
3347 6026 90
3347 6038 23
3347 6402 29
3347 6820 48
3347 6848 52
3347 6911 12
3347 7095 83
3347 7487 70
3347 7988 98
3347 8066 42
3347 8138 78
3347 8628 51
3347 8669 71
3347 10662 89
3347 10990 72
3347 11436 62
3347 11669 44
3347 12694 80
3347 12974 63
3347 13133 14
3347 13420 61
3347 13637 33
3347 14437 76
3347 14443 19
3347 15772 48
3347 16313 22
3347 16750 66
3347 16963 90
3347 17243 58
3347 17711 27
3347 18003 80
3347 18013 93
3347 18102 91
3347 18366 94
3347 18806 44
3347 19185 45
3347 19235 32
3347 19973 61
3348 89 26
3348 1188 81
3348 2399 54
3348 2655 78
3348 3100 4
3348 3488 33
3348 3628 8
3348 4137 -1
3348 4246 50
3348 5045 27
3348 5818 96
3348 5943 78
3348 6090 98
3348 6909 72
3348 7244 18
3348 7634 60
3348 7867 93
3348 8046 52
3348 8222 1
3348 8501 26
3348 9218 79
3348 9407 76
3348 9421 25
3348 9465 57
3348 9793 46
3348 10510 2
3348 11030 73
3348 11101 82
3348 11211 67
3348 11947 57
3348 12872 80
3348 13154 91
3348 13662 93
3348 14130 19
3348 14896 1
3348 16016 94
3348 16319 99
3348 16469 42
3348 18215 58
3348 18628 89
3348 18772 51
3348 18876 53
3348 19276 96
3348 19415 91
3349 295 71
3349 498 45
3349 850 75
3349 1371 89
3349 1813 0
3349 1830 78
3349 1971 35
3349 2000 10
3349 2073 69
3349 2363 0
3349 2544 100
3349 2893 10
3349 3250 16
3349 3341 54
3349 3610 40
3349 4225 3
3349 4403 9
3349 4769 79
3349 4791 23
3349 5512 70
3349 5768 45
3349 5789 90
3349 5832 46
3349 5849 66
3349 5850 58
3349 6239 66
3349 6309 6
3349 6819 62
3349 7408 28
3349 7939 66
3349 8310 83
3349 9114 79
3349 9118 74
3349 10099 29
3349 10802 92
3349 10959 53
3349 11444 62
3349 11865 67
3349 12180 35
3349 12279 41
3349 12856 67
3349 12893 76
3349 13343 44
3349 13599 16
3349 13796 83
3349 14025 62
3349 14469 55
3349 14738 68
3349 14941 89
3349 15073 85
3349 15121 3
3349 15410 51
3349 15465 30
3349 15760 2
3349 16109 92
3349 16236 39
3349 16532 83
3349 16733 73
3349 17469 42
3349 18053 90
3349 18393 50
3349 18712 98
3349 18865 79
3349 19812 92
3349 19837 96
3349 19968 83
3350 122 29
3350 756 86
3350 845 83
3350 1268 59
3350 1554 96
3350 1625 33
3350 1664 57
3350 1952 96
3350 2103 60
3350 2326 55
3350 2422 41
3350 2427 43
3350 2710 54
3350 3003 34
3350 3242 66
3350 3362 99
3350 3530 12
3350 3712 68
3350 4530 16
3350 4600 36
3350 5864 99
3350 6351 76
3350 6656 22
3350 6855 63
3350 7234 59
3350 8210 44
3350 9490 23
3350 9878 87
3350 10132 26
3350 12015 14
3350 12159 26
3350 12643 44
3350 12688 11
3350 13007 99
3350 13422 43
3350 14062 81
3350 14068 85
3350 14069 58
3350 14358 20
3350 14532 20
3350 15391 12
3350 15933 99
3350 16835 4
3350 17527 72
3350 18104 80
3350 19206 98
3350 19255 15
3351 6 70
3351 116 78
3351 286 46
3351 408 91
3351 740 37
3351 983 17
3351 1210 74
3351 2598 79
3351 3391 75
3351 3450 51
3351 3593 20
3351 3602 72
3351 3838 100
3351 4298 21
3351 4616 90
3351 4650 33
3351 5262 80
3351 5837 37
3351 6193 41
3351 6329 64
3351 6564 91
3351 6900 92
3351 7106 66
3351 7240 18
3351 7468 62
3351 7686 21
3351 8316 87
3351 8392 81
3351 9136 18
3351 9405 74
3351 10053 58
3351 10237 5
3351 10352 46
3351 10413 40
3351 10438 97
3351 10730 79
3351 10813 64
3351 11738 26
3351 12088 53
3351 13745 62
3351 14276 79
3351 15343 45
3351 15922 36
3351 16059 69
3351 16288 21
3351 16331 98
3351 18619 17
3351 18699 94
3351 18818 27
3351 19261 98
3351 19809 54
3351 19838 6
3352 77 91
3352 320 75
3352 380 49
3352 555 40
3352 1006 90
3352 1311 26
3352 1435 82
3352 1632 18
3352 1937 77
3352 2304 23
3352 2345 8
3352 2566 85
3352 3751 62
3352 4348 9
3352 4886 82
3352 5313 89
3352 5391 3
3352 5501 99
3352 5642 10
3352 6022 34
3352 7269 27
3352 7374 0
3352 7838 27
3352 8636 19
3352 8658 66
3352 8675 91
3352 9564 56
3352 11424 39
3352 12459 66
3352 13067 95
3352 13490 33
3352 14042 28
3352 14514 6
3352 15017 86
3352 15033 57
3352 15842 53
3352 15912 83
3352 16327 11
3352 16451 3
3352 17275 91
3352 17411 76
3352 17531 3
3352 17534 46
3352 17752 7
3352 17965 3
3352 18144 52
3352 18300 4
3352 18391 85
3352 19384 66
3352 19941 16
3353 662 84
3353 839 91
3353 1130 98
3353 1199 16
3353 1463 10
3353 1743 58
3353 1943 86
3353 2637 43
3353 2709 93
3353 2858 82
3353 2881 34
3353 2917 62
3353 3646 94
3353 5319 59
3353 5411 44
3353 5784 29
3353 6186 94
3353 6604 78
3353 6861 3
3353 8270 91
3353 8583 33
3353 8954 9
3353 9112 98
3353 9796 81
3353 10069 52
3353 10722 37
3353 10802 26
3353 10857 9
3353 10971 59
3353 11619 89
3353 11698 94
3353 11922 41
3353 12101 97
3353 13776 65
3353 14232 10
3353 14493 31
3353 14547 63
3353 14597 15
3353 14646 53
3353 14900 91
3353 15348 46
3353 15447 35
3353 15485 50
3353 15511 89
3353 15597 87
3353 16492 93
3353 16921 80
3353 16977 72
3353 17843 9
3353 18608 37
3353 19118 29
3353 19512 89
3353 19640 35
3353 19946 55
3354 482 75
3354 1552 66
3354 2057 0
3354 2138 41
3354 2593 99
3354 2866 91
3354 3194 92
3354 3606 59
3354 3955 12
3354 4023 100
3354 4754 7
3354 4837 76
3354 5347 45
3354 5366 39
3354 5376 2
3354 5723 49
3354 5860 94
3354 5874 44
3354 6128 83
3354 6211 33
3354 6787 86
3354 6788 83
3354 6874 49
3354 7259 40
3354 7874 21
3354 8423 40
3354 8566 17
3354 8580 86
3354 8988 39
3354 8997 74
3354 9154 90
3354 9837 78
3354 10221 30
3354 10453 11
3354 10663 34
3354 10774 94
3354 10882 54
3354 11630 64
3354 12066 9
3354 13038 40
3354 13247 74
3354 13872 46
3354 14359 36
3354 15554 12
3354 15833 14
3354 17196 49
3354 17237 57
3354 17622 60
3354 17682 56
3354 18523 0
3354 19523 20
3354 19684 77
3354 19849 88
3354 19972 87
3355 171 15
3355 331 44
3355 371 36
3355 2535 91
3355 3618 13
3355 3925 90
3355 4094 63
3355 4134 14
3355 4396 53
3355 5992 98
3355 6072 57
3355 6484 80
3355 7525 57
3355 7702 75
3355 7839 98
3355 8117 12
3355 8297 88
3355 8513 26
3355 8853 59
3355 9185 22
3355 9361 73
3355 9412 10
3355 9578 76
3355 10000 14
3355 10749 67
3355 12191 62
3355 12442 78
3355 13154 2
3355 13290 29
3355 14133 22
3355 14410 52
3355 14473 14
3355 14706 27
3355 15387 4
3355 15539 63
3355 15665 74
3355 15842 55
3355 15959 20
3355 16248 70
3355 18235 99
3355 18352 88
3355 18616 58
3355 18817 40
3355 19433 9
3355 19597 81
3355 19850 96
3356 513 52
3356 669 43
3356 825 78
3356 1536 63
3356 2086 28
3356 2908 0
3356 3308 78
3356 3335 83
3356 3625 66
3356 4757 34
3356 5172 31
3356 5481 61
3356 6566 62
3356 6930 90
3356 7437 75
3356 7550 72
3356 7801 23
3356 7879 33
3356 7945 56
3356 8518 61
3356 8746 20
3356 9286 76
3356 9328 41
3356 9687 45
3356 9961 47
3356 10202 32
3356 10830 7
3356 12300 28
3356 12384 35
3356 12673 8
3356 12817 2
3356 13156 21
3356 13713 94
3356 13939 69
